Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2005 [YR2005],2010 [YR2010],2015 [YR2015],2020 [YR2020]
Mauritius,MUS,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,..,9.07,6.386,10.723,6.78
Mauritius,MUS,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,9.536,7.361,5.729,8.908
Mauritius,MUS,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,5.256,3.588,8.132,5.484
Mauritius,MUS,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,3.068,1.815,5.758,4.318
Mauritius,MUS,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,17.912,12.837,8.804,11.793
Mauritius,MUS,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,5.566,4.509,4.122,7.198
Mauritius,MUS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,9.524,7.654,7.41,8.627
Mauritius,MUS,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,10.313,8.743,8.678,9.821
Mauritius,MUS,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,..,16.568,14.392,12.278,10.915
Mauritius,MUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,11.866,16.514,13.057,10.765,10.231
Mauritius,MUS,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,..,6.512,5.007,6.305,9.062
Mauritius,MUS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.138,9.524,7.654,7.41,8.626
Mauritius,MUS,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,16.338,12.916,10.683,10.155
Mauritius,MUS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,7.82,5.831,4.525,5.323,7.619
Mauritius,MUS,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,5.769,4.476,5.283,7.563
Namibia,NAM,GDP (current US$),NY.GDP.MKTP.CD,3922232164.83175,7248374837.72056,11431412421.1316,11335161083.5061,10583748541.5258
Namibia,NAM,GDP per capita (current US$),NY.GDP.PCAP.CD,2156.67590512714,3685.77299991587,5418.21633365814,4774.10650865775,3878.58982993966
Namibia,NAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.49218336365178,2.52926265819022,6.03924947955858,4.26417453763675,-8.10140201443319
Namibia,NAM,Rural population,SP.RUR.TOTL,1229896,1246184,1231792,1260753,1308905
Namibia,NAM,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.58325075125835,-0.259256124629613,-0.175119674008903,0.650533402090766,0.865215672857988
Namibia,NAM,"Population, total",SP.POP.TOTL,1818647,1966582,2109811,2374300,2728762
Namibia,NAM,Urban population,SP.URB.TOTL,588751,720398,878019,1113547,1419857
Namibia,NAM,Urban population growth (annual %),SP.URB.GROW,3.97785917828371,3.92602476369623,4.01759093673477,4.96957446782206,4.83315963768481
Namibia,NAM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,32.373,36.632,41.616,46.9,52.033
Namibia,NAM,Rural population (% of total population),SP.RUR.TOTL.ZS,67.627,63.368,58.384,53.1,47.967
Namibia,NAM,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.7615018197594,51.6705897189081,51.6725905780186,51.4531019668955,51.2403060435465
Namibia,NAM,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.2384981802406,48.3294102810919,48.3274094219814,48.5468980331045,48.7596939564535
Namibia,NAM,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,42.55683,..,41.8117,..,41.4
Namibia,NAM,"Population, male",SP.POP.TOTL.MA.IN,877288,950437,1019617,1152649,1330536
Namibia,NAM,"Population, female",SP.POP.TOTL.FE.IN,941359,1016145,1090194,1221651,1398226
Namibia,NAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,11.2811266523565,5.59808158452238,3.72589849891101,3.86457435077661,4.63153061468802
Namibia,NAM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,2.28194607024307,4.8749198764395,3.39401538410559,2.20938236933469
Namibia,NAM,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,..,..,7.896,..,..
Namibia,NAM,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,20.748,..,..
Namibia,NAM,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,6.646,..,..
Namibia,NAM,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,..,5.468,..,..
Namibia,NAM,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,..,22.105,..,..
Namibia,NAM,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,..,19.623,..,..
Namibia,NAM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,20.3,..,22.12,..,..
Namibia,NAM,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,26.307,..,..
Namibia,NAM,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,..,..,27.862,..,..
Namibia,NAM,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,21.656,24.956,24.01,22.569,19.451
Namibia,NAM,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,..,..,24.615,..,..
Namibia,NAM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,20.3,22.107,22.12,20.808,21.004
Namibia,NAM,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,21.6,..,23.963,..,..
Namibia,NAM,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,19.149,19.59,20.376,19.146,22.475
Namibia,NAM,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,19.1,..,20.336,..,..
Niger,NER,GDP (current US$),NY.GDP.MKTP.CD,2241753192.81158,4383315964.58718,7851192502.30917,9683867926.44282,13744653103.058
Niger,NER,GDP per capita (current US$),NY.GDP.PCAP.CD,194.771959898935,318.643121918273,474.425692340831,485.662574175279,579.512495758236
Niger,NER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.20847774100575,7.33186884258517,8.57816674262253,4.39264883207291,3.55064109436891
Niger,NER,Rural population,SP.RUR.TOTL,9646681,11521911,13864448,16699928,19774323
Niger,NER,Rural population growth (annual %),SP.RUR.TOTL.ZG,3.36818432799241,3.63566796146706,3.73011991823551,3.66297954280611,3.16912468337237
Niger,NER,"Population, total",SP.POP.TOTL,11509630,13756192,16548835,19939498,23717613
Niger,NER,Urban population,SP.URB.TOTL,1862949,2234281,2684387,3239570,3943290
Niger,NER,Urban population growth (annual %),SP.URB.GROW,3.98127027205572,3.59895510815701,3.70072249238451,3.86889568088878,3.95752414246888
Niger,NER,Urban population (% of total population),SP.URB.TOTL.IN.ZS,16.186,16.242,16.221,16.247,16.626
Niger,NER,Rural population (% of total population),SP.RUR.TOTL.ZS,83.814,83.758,83.779,83.753,83.374
Niger,NER,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.5433563025049,49.3958284385679,49.2997996112596,49.2448255216857,49.2286302167086
Niger,NER,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.4566436974951,50.6041715614321,50.7002003887404,50.7551744783143,50.7713697832914
Niger,NER,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,70.03805,..,70.32799,..,70.44397
Niger,NER,"Population, male",SP.POP.TOTL.MA.IN,5807373,6961207,8390293,10120327,12041757
Niger,NER,"Population, female",SP.POP.TOTL.FE.IN,5702257,6794985,8158542,9819171,11675856
Niger,NER,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,3.17839370074471,8.58488444144687,3.47504301438173,2.249426436212,1.16297974177712
Niger,NER,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.90014973599108,7.7974978178644,0.804073080882659,-0.576090369833189,2.8981937602627
Niger,NER,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,..,..,..,..,..
Niger,NER,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..
Niger,NER,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..
Niger,NER,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,..,..,..,..
Niger,NER,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,..,..,..,..
Niger,NER,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,..,..,..,..
Niger,NER,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,3.1,..,..,..
Niger,NER,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,..,..
Niger,NER,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,..,..,..,..,..
Niger,NER,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,0.971,2.701,0.588,0.451,0.441
Niger,NER,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,..,..,..,..,..
Niger,NER,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.431,3.1,0.722,0.553,0.594
Niger,NER,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,2.7,..,..,..
Niger,NER,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,1.785,3.401,0.821,0.626,0.7
Niger,NER,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,3.4,..,..,..
Rwanda,RWA,GDP (current US$),NY.GDP.MKTP.CD,2068836754.37431,2933819766.17656,6124756654.12346,8543760205.73641,10174386854.812
Rwanda,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,251.86926386091,324.016863847189,593.624927744346,733.998630392314,778.701498787411
Rwanda,RWA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.37089593548548,9.3778991673686,7.33465645006753,8.8568555974538,-3.37368746369782
Rwanda,RWA,Rural population,SP.RUR.TOTL,6987920,7523226,8570379,9660753,10788200
Rwanda,RWA,Rural population growth (annual %),SP.RUR.TOTL.ZG,-0.201145035870219,2.65528130434923,2.51883932459209,2.34865527724603,2.09842895711447
Rwanda,RWA,"Population, total",SP.POP.TOTL,8213931,9054528,10317553,11640022,13065837
Rwanda,RWA,Urban population,SP.URB.TOTL,1226011,1531302,1747174,1979269,2277637
Rwanda,RWA,Urban population growth (annual %),SP.URB.GROW,6.75562565923625,2.68376632912214,2.54725900405007,2.61105799561502,2.92744207128957
Rwanda,RWA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,14.926,16.912,16.934,17.004,17.432
Rwanda,RWA,Rural population (% of total population),SP.RUR.TOTL.ZS,85.074,83.088,83.066,82.996,82.568
Rwanda,RWA,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,52.252411178034,52.1728518402227,51.7697946402601,51.5059335798506,51.3516163295458
Rwanda,RWA,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,47.747588821966,47.8271481597773,48.2302053597399,48.4940664201494,48.6483836704542
Rwanda,RWA,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,71.42051,..,54.01458,..,38.34923
Rwanda,RWA,"Population, male",SP.POP.TOTL.MA.IN,3921954,4330523,4976177,5644720,6356319
Rwanda,RWA,"Population, female",SP.POP.TOTL.FE.IN,4291977,4724005,5341376,5995302,6709518
Rwanda,RWA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,3.27539722143884,9.03080654832287,3.18717431895028,0.485928791648902,6.71183680148918
Rwanda,RWA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.89952980284712,9.01408918092339,-0.246128693436934,2.52850284192421,9.85039902274207
Rwanda,RWA,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,..,..,..,..,20.113
Rwanda,RWA,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,10.648
Rwanda,RWA,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,17.173
Rwanda,RWA,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,..,..,..,15.139
Rwanda,RWA,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,..,..,..,11.548
Rwanda,RWA,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,..,..,..,9.851
Rwanda,RWA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,11.829
Rwanda,RWA,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,..,20.025
Rwanda,RWA,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,..,..,..,..,24.003
Rwanda,RWA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,12.515,12.626,12.442,12.609,12.899
Rwanda,RWA,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,..,..,..,..,16.482
Rwanda,RWA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,11.731,11.854,11.673,11.838,11.829
Rwanda,RWA,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,..,..,..,12.887
Rwanda,RWA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,11.058,11.163,10.99,11.147,10.868
Rwanda,RWA,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,..,..,..,10.858
Sao Tome and Principe,STP,GDP (current US$),NY.GDP.MKTP.CD,76198394.8202671,136450662.390592,190021192.489536,259999643.047388,471229484.607144
Sao Tome and Principe,STP,GDP per capita (current US$),NY.GDP.PCAP.CD,529.089383412262,844.169181884274,1045.20958234528,1298.10946596396,2167.22001796925
Sao Tome and Principe,STP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.448368261692949,6.61462475033599,1.44845522890635,1.5397042826735,2.62485949543812
Sao Tome and Principe,STP,Rural population,SP.RUR.TOTL,67078,66005,63718,59739,55763
Sao Tome and Principe,STP,Rural population growth (annual %),SP.RUR.TOTL.ZG,-0.933345054987028,-0.415769582563921,-0.974550895969569,-1.39632249201476,-1.02941954346259
Sao Tome and Principe,STP,"Population, total",SP.POP.TOTL,144018,161639,181802,200291,217435
Sao Tome and Principe,STP,Urban population,SP.URB.TOTL,76940,95634,118084,140552,161672
Sao Tome and Principe,STP,Urban population growth (annual %),SP.URB.GROW,2.90773740863711,4.5009441329526,3.94964870922237,3.15412429557509,2.89926307145435
Sao Tome and Principe,STP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,53.424,59.165,64.952,70.174,74.354
Sao Tome and Principe,STP,Rural population (% of total population),SP.RUR.TOTL.ZS,46.576,40.835,35.048,29.826,25.646
Sao Tome and Principe,STP,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.2947527756754,50.2561247216036,50.2013179172946,50.1490331567569,50.1910915905903
Sao Tome and Principe,STP,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.7052472243246,49.7438752783964,49.7986820827054,49.8509668432431,49.8089084094097
Sao Tome and Principe,STP,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..,..,58.45879,..,52.6
Sao Tome and Principe,STP,"Population, male",SP.POP.TOTL.MA.IN,71585,80406,90535,99847,108302
Sao Tome and Principe,STP,"Population, female",SP.POP.TOTL.FE.IN,72433,81233,91267,100444,109133
Sao Tome and Principe,STP,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,9.97601520165648,19.0925741408707,6.96532412446513,4.50369709639151,9.26827734771341
Sao Tome and Principe,STP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,12.2089456308977,17.1522049354354,13.34005235378,5.24587835022454,9.81932791540146
Sao Tome and Principe,STP,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,..,..,..,..,..
Sao Tome and Principe,STP,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..
Sao Tome and Principe,STP,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..
Sao Tome and Principe,STP,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,..,..,..,..
Sao Tome and Principe,STP,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,..,..,..,..
Sao Tome and Principe,STP,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,..,..,..,..
Sao Tome and Principe,STP,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,14.4,16.47,..,..,..
Sao Tome and Principe,STP,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,..,..
Sao Tome and Principe,STP,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,..,..,..,..,..
Sao Tome and Principe,STP,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,17.057,23.234,19.253,12.014,9.682
Sao Tome and Principe,STP,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,..,..,..,..,..
Sao Tome and Principe,STP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,14.4,16.47,14.626,10.594,9.686
Sao Tome and Principe,STP,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,17.8,24.59,..,..,..
Sao Tome and Principe,STP,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,11.979,10.186,10.386,9.294,9.69
Sao Tome and Principe,STP,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,12.5,10.78,..,..,..
Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,6013185003.97525,11009033437.939,16121315909.0758,17774766696.1759,24530513037.7518
Senegal,SEN,GDP per capita (current US$),NY.GDP.PCAP.CD,603.233162455158,979.846101520171,1275.88357492357,1218.00613555438,1461.08720350553
Senegal,SEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.88721095816793,4.31023852639633,3.39088925336209,6.36704365066983,1.3420737726679
Senegal,SEN,Rural population,SP.RUR.TOTL,5949058,6548707,7104514,7900538,8709911
Senegal,SEN,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.17077371526679,1.64161562446908,1.65329592570936,2.28635471025775,1.73305418725686
Senegal,SEN,"Population, total",SP.POP.TOTL,9968260,11235472,12635413,14593331,16789219
Senegal,SEN,Urban population,SP.URB.TOTL,4019202,4686765,5530899,6692793,8079308
Senegal,SEN,Urban population growth (annual %),SP.URB.GROW,2.76539356791891,3.32209593366169,3.33719470446672,4.00335651958267,3.61242169409062
Senegal,SEN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,40.32,41.714,43.773,45.862,48.122
Senegal,SEN,Rural population (% of total population),SP.RUR.TOTL.ZS,59.68,58.286,56.227,54.138,51.878
Senegal,SEN,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.6053714489791,50.5622104705526,50.4442553638729,50.0676199332161,49.3780979329652
Senegal,SEN,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.3946285510209,49.4377895294474,49.5557446361271,49.9323800667839,50.6219020670348
Senegal,SEN,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,67.15485,..,49.37985,..,31.60484
Senegal,SEN,"Population, male",SP.POP.TOTL.MA.IN,4923785,5554569,6261573,7286797,8499022
Senegal,SEN,"Population, female",SP.POP.TOTL.FE.IN,5044475,5680903,6373840,7306534,8290197
Senegal,SEN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1.3086598487922,4.72087875420317,1.60441579019933,1.06978461964601,1.60273383045899
Senegal,SEN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.731981981981597,1.71133325855502,1.22868119673344,0.135211933635165,2.54314685681662
Senegal,SEN,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,..,..,..,20.504,..
Senegal,SEN,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,8.4,..
Senegal,SEN,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,17.827,..
Senegal,SEN,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,..,..,16.512,..
Senegal,SEN,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,..,..,9.821,..
Senegal,SEN,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,..,..,7.491,..
Senegal,SEN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,6.757,..
Senegal,SEN,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,11.197,..
Senegal,SEN,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,..,..,..,13.499,..
Senegal,SEN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,2.901,2.934,3.028,7.325,3.685
Senegal,SEN,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,..,..,..,10.207,..
Senegal,SEN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.668,2.703,2.803,6.757,3.437
Senegal,SEN,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,..,..,7.302,..
Senegal,SEN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,2.55,2.583,2.676,6.408,3.292
Senegal,SEN,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,..,..,6.388,..
Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,654212394.27164,977899381.818182,981616542.328454,1432403352.12944,1382551751.56908
Seychelles,SYC,GDP per capita (current US$),NY.GDP.PCAP.CD,8063.65500575169,11802.1118276833,10934.79494629,15333.1051727105,14041.4754074575
Seychelles,SYC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.25319834931828,9.0057617374238,4.50513204312067,8.9140088750469,-11.7398608281732
Seychelles,SYC,Rural population,SP.RUR.TOTL,40214,40045,41890,41665,41801
Seychelles,SYC,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.498580082523119,-0.119793370785851,2.0085789846506,1.2680563609359,-0.148211922330985
Seychelles,SYC,"Population, total",SP.POP.TOTL,81131,82858,89770,93419,98462
Seychelles,SYC,Urban population,SP.URB.TOTL,40917,42813,47880,51754,56661
Seychelles,SYC,Urban population growth (annual %),SP.URB.GROW,1.28148544485373,1.01180509879897,3.48310302619174,3.01082826987076,1.59935095670529
Seychelles,SYC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,50.433,51.67,53.336,55.4,57.546
Seychelles,SYC,Rural population (% of total population),SP.RUR.TOTL.ZS,49.567,48.33,46.664,44.6,42.454
Seychelles,SYC,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.0452357805543,48.3728589512362,47.5329051279351,46.2300310550318,45.2220033086432
Seychelles,SYC,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.9547642194458,51.6271410487638,52.4670948720649,53.7699689449682,54.7779966913568
Seychelles,SYC,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,76.73784,..,64.81973,..,51.93824
Seychelles,SYC,"Population, male",SP.POP.TOTL.MA.IN,41340,42777,47100,50231,53936
Seychelles,SYC,"Population, female",SP.POP.TOTL.FE.IN,39791,40081,42670,43188,44526
Seychelles,SYC,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1.25194515123741,0.45864511054863,-2.11971044632016,-1.00318641871358,5.23042858538314
Seychelles,SYC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.26876876876878,0.907187718073944,-2.40463875108227,4.04194410725617,1.20266463987123
Seychelles,SYC,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,..,..,..,4.439,4.313
Seychelles,SYC,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,3.439,..
Seychelles,SYC,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,3.655,4.416
Seychelles,SYC,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,..,..,2.85,4.525
Seychelles,SYC,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,..,..,2.053,..
Seychelles,SYC,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,..,..,4.371,..
Seychelles,SYC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,5.5,..,4.151,4.311
Seychelles,SYC,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,4.768,4.569
Seychelles,SYC,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,..,..,..,5.467,3.011
Seychelles,SYC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,..,..,..,..,..
Seychelles,SYC,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,..,..,..,4.059,6.163
Seychelles,SYC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..
Seychelles,SYC,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,4.9,..,4.787,3.555
Seychelles,SYC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,..,..,..,..,..
Seychelles,SYC,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,6.1,..,3.521,5.089
Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,635866403.776065,2545275312.60512,4262805966.78755,6788352974.78329,6693888876.28565
Sierra Leone,SLE,GDP per capita (current US$),NY.GDP.PCAP.CD,143.743743239644,462.633324427945,685.039673490948,964.575980888989,845.982914284565
